CIBERSORT	W070517001156	W070517001157	W070517001159	W070517001160	W070517001161	W070517001162	W070517102034	W070517102035	W070517102036	W070517102037	W070517102038	W070517102051
RP4-539M6.19	0.00565269	0.803042	0.394409	0.618531	0.3982883	1.339098	0.61861	0.611027	0	0.72503	0.8076471	0.897777
RP4-539M6.20	0	0	0	0	0	0.136614	0	0	0	0	0.170715	0
RP4-541C22.5	0	0.0354942	0	0	0	0	0.0291008	0	0	0	0	0
RP4-545C24.1	0.173911	0.0613314	0.230653	0.3078593	0.1248099	0.100311	0.0668799	0.105519	0.0431792	0.241929	0.2515749	0.2179124
RP4-545C24.5	0	0	0	0	0	0.111565	0.0775051	0	0	0	0	0
RP4-545K15.5	0	0	0	0	0	0.190129	0	0.0825759	0.0852893	0	0	0
RP4-547N15.3	0	0.0395866	0	0	0	0	0.0166549	0	0	0	0	0
RP4-548D19.3	0	0.234109	0	0	0	0	0	0	0	0	0	0
RP4-550H1.5	0	0	0	0	0.0419141	0	0	0	0	0	0	0
RP4-555D20.1	0	0	0	0	0	0	0	0	0	0.0203579	0	0
RP4-555N2.4	0	0	0	0	0	0	0	0	0	0	0	0.0852649
RP4-559A3.7	0.0175031	0.0649389	0.0620919	0.194872	0.164838	0.0817859	0.0147115	0	0.0245628	0.047408	0	0.164235
RP4-560B9.4	0	0	0	0	0	0	0.28664	0	0	0	0	0
RP4-561L24.3	0	0.0411881	0	0	0.0160255	0.0932723	0	0	0	0	0	0
RP4-562J12.1	0	0	0	0.0201568	0	0	0.0349164	0	0.0697012	0	0.0174209	0
RP4-563E14.1	0	0	0	0	0	0	0.150372	0	0.0987716	0	0	0
RP4-564F22.5	0	0	0	0	0.0145576	0.0648703	0	0	0.0184771	0	0	0.0180164
RP4-565E6.1	0	0.109363	0.210118	0	0.0430328	0.136847	0.08219531	0.188567	0	0.228549	0.25429234	0
RP4-566D2.1	3.01923	1.34768	1.0612	4.6056	0.760532	2.15795	2.13298	1.73327	1.99199	3.09676	2.69373	2.69638
RP4-568B10.1	0	0	0	0	0	0	0	0.0951487	0	0	0	0
RP4-568C11.4	0	0	0	0	0	0	0	0	0	0	0.026729	0
RP4-568F9.6	0.0121685	0	0	0.034686	0.0176295	0	0.0801812	0.0294604	0.1076915	0.0164803	0	0.430835
RP4-569D19.5	0	0	0	0	0	0	0	0.0268965	0	0	0.0921094	0.030097
RP4-569M23.2	0.02875	0	0	0	0.014177	0.0209091	0	0	0.018219	0	0.0559506	0.0175114
RP4-569M23.4	0.0983991	0	0	0	0.0309302	0	0.0316095	0	0	0	0	0
RP4-569M23.5	0.169154	0.231495	0.114134	0.533492	0.206726	0.313434	0.0751601	0.322809	0.179303	0.292623	0.351541	0.303159
RP4-570O12.2	0.0676902	0	0	0	0	0	0	0.0827314	0	0	0	0.0816911
RP4-575N6.2	0	0.135665	0	0.373204	0	0	0.865957	0.144045	0	0.897975	0.534172	0.133946
RP4-575N6.4	0	0.225632	0	0	0	0	0	0	0	0	0.0853574	0
RP4-575N6.5	0	0	0	0	0.163397	0	0	0	0	0.107725	0.0803591	0
RP4-576H24.2	1.33098	0.904957	1.01094	0.846446	0.524649	0.563888	0.97772	1.62895	1.02847	0.740875	0.742465	2.0412
RP4-576H24.4	239.5376	203.468652	244.088655	303.452427	116.905055	43.608529	106.785888	301.071203	80.627296	55.767933	47.575266	198.626439
RP4-583P15.14	2.81514	5.10829	1.58138	4.42832	2.58486	5.25679	3.96552	3.94205	3.26134	5.26549	5.05434	3.15825
RP4-583P15.15	0.4381568	0.6139144	0	1.04343	0.6750784	1.02937	1.66743e-08	0.0442876	0	0.406017	1.81382	0.2337813
RP4-583P15.16	0	0	0	0	0	0.198037	0.154635	0	0	0	0	0
RP4-584D14.6	0	0.0418928	0	0	0	0	0	0	0	0	0	0
RP4-590F24.2	0	0	0	0	0	0	0	0.0180998	0.0176925	0	0	0
RP4-591B8.2	0	0	0	0	0.0896455	0	0	0.0983053	0	0	0	0
RP4-591C20.9	0.00999964	0.037926	0.0376701	0.0229899	0.0665204	0.0579375	0.05045	0.047771	0.0386526	0.0521865	0	0.0119895
RP4-591N18.2	0.0126543	0.0158111	0.0504576	0.0314952	0.0885098	0.0488176	0.0239793	0.0598281	0.0436598	0.0448631	0.0325401	0.0679329
RP4-592A1.2	0.543842	0	0	0	0.637715	0.111197	0.108036	1.08854	0	0.338318	0.248892	0.363514
RP4-593M8.1	0	0	0	0	0	0	0.121113	0.141105	0	0	0	0
RP4-594I10.3	0	0	0	0	0	0	0	0	0	0.0881606	0	0
RP4-595K12.2	0	0.0776152	0	0	0	0	0	0	0	0	0	0.0780803
RP4-597J3.1	0.0453716	0	0	0	0.0892984	0	0	0	0	0	0	0
RP4-598P13.1	0.0644245	0	0	0.141811	0.149137	0.0625593	0.0504382	0	0.119091	0.0961644	0.0417123	0.0487466
RP4-601P9.1	0	0	0	0	0	0	0	0	0.108207	0	0.0844864	0
RP4-603I14.3	0	0	0	0	0	0	0	0.124954	0	0	0	0
RP4-604A21.1	0.50363	1.01382	0.146936	1.73823	0.777126	0.340624	0.661036	0.61459	0.332577	0.799921	0.805647	0.864642
RP4-604G5.1	0	0	0	0.0302852	0	0	0	0	0.0361559	0	0	0
RP4-604G5.3	0	0	0	0	0	0.0578732	0.184756	0	0.0496018	0	0	0
RP4-604K5.3	0.0882409	0	0.159794	0.103013	0.0441621	0	0.132438	0	0	0	0.0845626	0.208551
RP4-605O3.4	5.997642	8.43835	5.09521	10.3629	6.4251939	5.5076317	5.284149	4.7647079	2.8424381	4.8776887	6.5197466	5.484069
RP4-612B15.2	0.49931	0	0	0	0.147501	0	0.290542	0	0.468285	0	0	0.616625
RP4-612C19.1	0.40133	0	0	0.848435	0.354163	0	1.40806	0	1.9435	1.86259	0.852318	0.305044
RP4-613B23.1	0.0954469	0	0.074355	0.0438325	0.0590908	0.173684	0.0560777	0.0563309	0.2502594	0.0968539	0.0449384	0
RP4-613B23.5	1.25634	0.864056	0	0.4111	0.686101	2.1894	0.554149	1.50953	0.68229	0.634917	1.46443	0.332827
RP4-614C15.2	0	0.0674116	0	0	0	0	0	0	0	0	0	0
RP4-614O4.11	0.0573149	0.230227	0	0	0.336262	0.395916	0	0	0.214047	0.16927	0.11974	0.0797598
RP4-614O4.12	0.0422102	0	0	0.091536	0.0426054	0	0	0.0505194	0	0.112005	0	0
RP4-614O4.13	0.34627	0.283225	0.330734	0.271912	0.200676	0.378436	0.318196	0.284832	0.299188	0.123583	0.280355	0.385933
RP4-620E11.8	0	0	0	0	0	0	0	0	0	0	0	0.0969253
RP4-620F22.3	0	0.0588187	0	0.161961	0.137597	0.0676866	0.0925743	0.337837	0	0.246386	0.0914077	0
RP4-621B10.8	0	0	0	0	0	0	0.0316743	0	0	0	0	0
RP4-621N11.2	0	0.0219989	0	0	0	0	0.0175237	0	0	0	0	0.0623957
RP4-622L5.2	0	0	0	0	0.092071	0	0	0	0	0	0	0
RP4-622L5.7	0.0512018	0.0402998	0.070635	0.0686459	0.0717319	0.107817	0.0758711	0.109536	0.210382	0.0908059	0.21514	0.0319008
RP4-631H13.2	0	0	0	0	0.0906147	0	0	0	0	0	0	0
RP4-631H13.5	0	0	0	0	0.0901275	0	0	0.110332	0	0	0	0
RP4-631H13.6	12.6635	27.1245	6.24675	29.5392	8.99516	37.5014	19.4309	18.4915	11.1338	18.5554	20.8768	21.0832
RP4-633I8.3	0	0	0	0.102908	0	0	0	0	0	0	0	0
RP4-633I8.4	0	0	0	0	0	0	0	0	0	0.141449	0	0
RP4-635A23.4	0.0602583	0	0	0.0368207	0	0.0472371	0	0	0.0399835	0	0	0
RP4-635A23.6	0.0620277	0.0411987	0	0	0.032168	0	0.0152106	0.0759662	0.0198285	0	0.0160514	0.0599729
RP4-635E18.6	0	0	0	0.0807356	0	0	0.0705622	0	0.0917147	0	0	0
RP4-635E18.7	0.0179123	0.0753552	0	0.0770736	0.015686	0	0.0431898	0.0123398	0.03608	0.0118751	0.0523474	0.0256871
RP4-635E18.8	5.495424	4.8317	1.5918	5.74586	2.5271	4.259118	4.3759	4.567143	3.55668	4.50105	5.40883	3.83877
RP4-639F20.1	0.0878124	0.112816	0	0	0.270383	0.273228	0.54692	0.107474	0	0.356888	0.341429	0
RP4-639J15.3	0	0	0	0.0493531	0.0293273	0	0.0466231	0.0285296	0	0	0.00325583	0.0276526
RP4-640H8.2	0	0.00230282	0	0	0	0	0	0.0117488	0	0	0	0
RP4-641G12.3	0	0	0	0.205816	0	0	0	0	0	0	0	0
RP4-641G12.4	0	0	0	0	0	0.0233757	0	0.0179427	0.058495	0	0	0
RP4-647C14.2	0.0200936	0.0268728	0.0724704	0.011794	0.0106383	0	0.00481835	0.0059817	0.0127378	0.046625	0.0150279	0.0188159
RP4-647C14.3	0.336189	0.211089	0.102379	0.108852	0.154788	0.119878	0.242981	0.254125	0.365357	0	0.162477	0.245795
RP4-647J21.1	0.029704	0.0380331	0.0126403	0.0457549	0.0869388	0.0435091	0.019463	0.0239196	0.0379599	0.0130644	0.0195595	0.0362875
RP4-651E10.4	0	0.219272	0	0	0	0.124721	0	0.0960297	0	0	0	0
RP4-655J12.4	0	0.111641	0.266353	0	0.1588795	0.135168	0	0.0973823	0.0932821	0	0.0707244	0.1941008
RP4-655L22.4	0	0.521194	0	0	0	0	0.158891	0	0	0	0	0
RP4-657D16.3	0.166494	0.789685	0.230017	0.861316	0.158036	0.0925397	0.502689	0.772602	0.497785	0.532384	1.089237	0.445963
RP4-657D16.6	0	0	0	0	0.153796	0.381181	0	0	0	0	0	0
RP4-657E11.10	0	0	0	0.172888	0.0702952	0	0	0	0	0	0	0
RP4-660H19.1	0.459603	0	0	0.354605	0.0875037	0.121039	0.00256917	0	0	0	0.106234	0
RP4-665J23.4	0.168794	0.0964646	0.126357	0.283113	0.287336	0.13636	0.331876	0.344061	0.292891	0.415044	0.18799	0.856507
RP4-665N4.8	0.977671	0	0.328309	0.415988	0.290394	0.148342	0	0	0.126573	0.120821	0.536388	0.218801
RP4-668E10.4	0	0.0405773	0	0	0.0156072	0	0	0	0	0	0	0
RP4-669B10.3	0	0	0	0.0917067	0.079289	0	0	0.204552	0	0.108694	0	0
RP4-669H2.1	0.00766064	0	0	0.0102411	0	0.0223917	0.0146706	0	0	0	0	0.0223583
RP4-669K10.8	0.100887	0.0850187	0.113935	0.0295807	0.0781281	0.0407889	0.122559	0.0600843	0.0639283	0.293276	0.0375563	0.0464547
RP4-669L17.10	87.0193954	186.7518821	119.956443	334.3585616	146.9140492	341.581715	179.628687	171.4245119	99.601002	193.4057016	466.887512	249.1996492
RP4-669L17.2	0	0	0	0	0	0	0	0.196611	0	0	0	0.115321
RP4-669L17.8	163.171	139.734	87.9243	116.519	56.1955	50.8249	48.5364	106.631	59.2803	33.2799	64.9618	106.328
RP4-669P10.16	0	0.0249686	0	0.030445	0.0240092	0	0	0	0	0	0	0.0616583
RP4-669P10.19	0.143065	0	0	0	0	0	0	0	0	0	0.0680989	0.0818986
RP4-671O14.5	0.0795551	0.100612	0.0621983	0.0862517	0.119217	0.0597774	0.0466076	0.0321347	0.0925641	0.101944	0.0668342	0.0739778
RP4-671O14.6	0.0307432	0.0219364	0.0299073	0.0259839	0.0189648	0.00589466	0.0342119	0.0138261	0.0241924	0.0385315	0.0424187	0.0365442
RP4-671O14.7	0.000957011	0.00515133	0.00379979	0.00811336	0.0119212	0.00292678	0.0130456	0.0034515	0.00505344	0.00769493	0.00499719	0.010892
RP4-673D20.3	0	0	0.0138452	0	0.0195873	0.129729	0.0300963	0.0266608	0.0285304	0.0265914	0.0198752	0.122467
RP4-673D20.4	0	0	0	0	0	0	0	0.0924515	0	0.0934829	0	0
RP4-673D20.5	0	0	0.265972	0.485319	0	0.304129	0	0.538764	0	0	0	0
RP4-673D20.6	0.0265617	0.0177908	0.0360555	0	0.0421654	0	0	0	0.0171308	0	0.0409273	0.0518652
RP4-673M15.1	0	0	0	0	0.0144022	0	0	0	0	0	0	0
RP4-675C20.4	0	0	0.0506678	0	0	0	0.0753975	0	0	0	0	0
RP4-678D15.1	0.523345	0.912946	0.348567	0	0	0.377065	0.22119	0	0.0855372	0.0206805	0.216948	0.207271
RP4-680D5.2	0	0	0.00905053	0.0647749	0	0.0128599	0	0	0.0112093	0.00923434	0.00689871	0.0170635
RP4-680D5.9	0	0	0	0	0	0	0.199397	0	0	0	0	0
RP4-681N20.5	0	0	0	0	0.251098	0	0.0616304	0.25453	0	0.080472	0.248381	0.231546
RP4-682C21.2	0.937964	1.41771	1.3793	1.8366	1.27262	1.2343	2.06366	2.27588	1.44652	2.18939	1.9255	1.60941
RP4-682C21.5	0.0469847	0	0	0	0.0439666	0	0	0	0	0	0.13543	0.0636557
RP4-686C3.7	0	0	0	0	0	0	0	0.0518798	0	0	0	0
RP4-687K1.2	0.913249	0	0.276471	0.497605	0.613307	0	0.742249	0	0	0	0.212299	0.27137
RP4-693M11.3	0.0701312	0	0	0	0	0	0	0	0.150723	0	0.0476407	0
RP4-694A7.2	0.022821	0	0	0	0	0	0	0	0	0	0	0
RP4-695O20.1	0	0.0158456	0	0	0.0253808	0	0	0	0	0	0.0234737	0
RP4-701O16.5	0.0152727	0.0214806	0.0207446	0.0184468	0.0650222	0.0240551	0.0178829	0	0.118344	0.020271	0.0153617	0
RP4-706A16.3	3.83233	3.64307	1.71993	3.37209	1.47136	3.43333	3.56273	0.263638	2.83108	2.52156	2.89472	4.04204
RP4-706G24.1	0	0	0	0	0.0896455	0	0	0	0	0	0	0
RP4-710M16.1	0	0	0	0	0	0	0.0426617	0	0	0	0	0
RP4-713B5.2	0.241175	0.44425	0.213318	0.407366	0	0	0	0.192059	0.212349	0	0.083633	0
RP4-714D9.2	0	0	0	0	0	0.137348	0	0	0	0	0	0
RP4-714D9.5	0.00909641	0.0125003	0	0.0329202	0	0.0140866	0.0265362	0.0109607	0.011587	0.0245315	0.00920308	0.0943932
RP4-717I23.2	0	1.15865	0	0.561583	1.35922	1.38091	0	0	0	0.610466	2.29991	2.4583
RP4-717I23.3	0.2646419	0.6411449	0.0158301	0.7492412	0.3448282	0.164237	0.2457542	0.2904373	0.10479	0.3991585	0.2589435	0.70729530853242
RP4-718D20.3	0.0494596	0	0	0	0	0	0	0.059877	0	0	0	0.0620898
RP4-718P11.1	0	0	0	0	0	0	0.140177	0	0	0	0	0
RP4-724E16.2	0.0731748	0.0669657	0.0282927	0.0774242	0.0562965	0.0454089	0.0311362	0.0706883	0.0465309	0.0194008	0.0589389	0.0367728
RP4-725G10.3	0	0	0	0	0	0	0	0.0888342	0	0	0	0.0815853
RP4-725G10.4	0	0	0.041861	0	0.13253	0.0485559	0	0	0	0	0.123936	0
RP4-728D4.2	1.446417	0.894765	0.414332	2.094483	0.65475	1.528838	0.4202608	0.762568	0.0527838	1.531442	0.371632	1.256201
RP4-728D4.3	0.0373839	0	0	0	0.0775992	0	0	0	0	0	0	0
RP4-730K3.3	0.169014	0.0363085	0.0731462	0.0646476	0.0848971	0.084055	0	0.277559	0	0	0.140027	0.0690204
RP4-733B9.1	0	0	0.116732	0.212491	0	0	0.104965	0	0	0.128164	0.091488	0
RP4-734G22.3	0.0364115	0.0063043	0.0180019	0.0112142	0.0128377	0.0160932	0.0168633	0.0201252	0.00899337	0.0153588	0.0161722	0.0417412
RP4-734P14.4	0.0181552	0	0	0.194481	0.216214	0	1.4963	0	0	0	0	0
RP4-735C1.6	0	0	0	0	0	0	0	0	0	0	0	0.299275
RP4-736L20.3	0	0.0415479	0	0	0	0	0	0	0	0	0	0.147052
RP4-737E23.6	0.145858	0.0951765	0	0.0428924	0.0736695	0	0	0.0885846	0	0	0.0724758	0.0452439
RP4-738P11.3	0	0	0	0	0.0443213	0	0.0438985	0	0	0	0	0.0529098
RP4-738P11.4	0.0974608	0	0.0862977	0	0	0	0.0323719	0	0	0	0	0
RP4-738P15.4	0	0	0	0	0	0	0	0.108254	0	0	0	0
RP4-739H11.3	0	0	0	0	0	0	0.10891	0	0	0	0	0
RP4-740C4.5	0	0.52759514	0.516794	0	0.19758416	0.30646053	0.004954	0.51957136	0.0131065	0.0136625	0.0153805	0.0126744
RP4-740C4.7	0	0	0.106659	0.101842	0	0	0	0	0	0	0	0
RP4-742C19.13	0.011764	0.0763793	0.0206982	0.0661801	0.0351498	0.023979	0.0386406	0.0422102	0.0353076	0.0152832	0.0433379	0.0689321
RP4-742J24.2	0	0	0	0.465208	0	0	0	0	0	0	0	0
RP4-743O11.1	0	0.183206	0	0	0	0	0	0	0	0	0	0
RP4-744I24.4	0.552368	0.669845	0	0.65518	0.523866	2.39501	2.47416	2.00733	2.26152	0.702961	1.55244	2.1616
RP4-747G18.5	0.0257069	0.200228	0	0.498582	0.103824	0.422506	0.0253363	0.124899	0.794993	0.275238	0.33081	0.188331
RP4-751H13.5	0	0	0	0	0	0	0	0	0	0	0.0832127	0
RP4-751H13.7	0.113601	0.199703	0.0895521	0.718287	0.158371	0.215849	0.479974	0.303373	0.162975	0.249737	0.339995	0.0371864
RP4-752I6.1	0	0	0	0	0.179291	0.357435	0	0	0	0	0	0
RP4-753D10.5	0	0	0	0	0	0	0	0.0892522	0.0478021	0	0.0360812	0
RP4-753P9.3	0.106651	0	0	0	0	0.146091	0.102399	0	0	0	0.101297	0.124689
RP4-756G23.5	0.176474	0.102048	0	0.221195	0.114713	0.0696524	0.0753247	0.0962623	0.0679885	0.071463	0.0767682	0.1227216
RP4-756H11.3	0.0527932	0.135896	0	0.388331	0.1546025	0.0771606	0.118767	0.0625683	0	0.2240587	0.10458	0.2046957
RP4-756H11.4	0.0429036	0	0	0	0	0.0613355	0.0823764	0.151793	0	0.0542601	0.0393715	0
RP4-756H11.5	2.34686	2.28023	1.42267	3.79715	1.85025	4.49101	3.68406	3.48251	2.52732	5.2958	3.23974	1.81869
RP4-758J18.13	0.0829748	0.122779	0.0833717	0.103196	0.1499	0.0667501	0.0607798	0.0995759	0.0959702	0.122475	0.0863865	0.269473
RP4-758J18.2	1.4172948	2.099379	0.9999591	0.820637	1.2845414	1.2899647	1.519059	1.9130213	1.285629	1.51951	1.878992	1.2257603
RP4-758J24.4	0.234567	0	0	0.517248	0	0	0.254693	0	0	0	0.220791	0
RP4-758J24.6	0	0	3.29635e-07	0.112912	0.0381768	0.0329335	0.0209684	0.0674439	0.046262	0.0756136	0.0763592	0.0334545
RP4-760C5.3	0.160032	0	0	0	0.177394	0	0.0787234	0.0955872	0.105679	0	0	0.214313
RP4-760C5.5	0	0.0113778	0	0	0	0.0129986	0	0	0.0107997	0.0114518	0.00864687	0
RP4-761I2.5	0	0	0	0	0	0.370244	0	0	0	0	0	0
RP4-761J14.10	0.0521703	0	0	0.0839246	0	0	0.0503475	0.127447	0	0.27773	0	0.0620772
RP4-761J14.8	4.72218	3.6129	5.5186	6.71233	2.38586	3.8102	4.5374621	4.3098476	3.31989	4.19466	5.8199	4.22533
RP4-764D2.1	0.0352712	0.0471934	0	0	0	0	0.0524095	0	0.061838	0	0	0
RP4-765C7.2	0	0	0	0.0779554	0	0	0	0	0	0.0941329	0.0689187	0
RP4-769N13.6	0	0	0	0.0521968	0	0	0	0	0	0	0.0772841	0
RP4-771M4.3	0.0793534	0	0	0	0	0.213401	0	0	0	0	0	0
RP4-773N10.4	0.067799	0.0699248	0.0815239	0.0489814	0.0465226	0.0264038	0.0889498	0.129243	0.0270339	0.111886	0.0915963	0.0742362
RP4-775C13.1	0	0.0480966	0	0	0	0	0.101925	0	0	0	0	0.0707584
RP4-777O23.1	0	0.0766992	0	0	0	0	0	0	0	0	0	0
RP4-777O23.2	0.103153	0.119084	0	0.109197	0.273321	0	0.537862	0.251423	0.13542	0.262121	0.752697	0.352172
RP4-777O23.3	0.219211	0.938829	1.24575	1.14907	0.000240058	1.40534	0	1.1029	1.007	0	0.331801	0.715238
RP4-778K6.1	2.51987	3.69037	3.17646	2.18373	2.06905	1.94907	1.14514	1.31458	0.680073	0.658045	3.21947	1.66094
RP4-778K6.3	0.987105	0.338979	0.85327	1.32394	0.266091	0.419845	1.81064	1.43381	0.634072	0.463954	2.11472	1.28588
RP4-781K5.2	3.01967	1.55605	1.03282	1.41902	0.651786	0.949028	1.51707	1.67546	1.77184	1.24493	1.82567	1.4747
RP4-781K5.4	0	0	0	0	0	0.058778	0	0	0	0	0	0.0246755
RP4-781K5.5	0.0325503	0	0	0	0	0	0	0	0	0	0.1291	0
RP4-781L3.1	0	0	0	0	0	0	0.0740348	0	0	0	0	0
RP4-784A16.2	0	0	0	0	0	0	0	0	0	0.0395988	0	0
RP4-784A16.4	0	0	0	0	0	0	0	0	0	0	0	0.0237107
RP4-785G19.2	0.0755943	0.304914	0.33504	0.125605	0.152464	0.964027	0.510726	0.572225	0.210203	0.223797	0.165994	0.427771
RP4-785G19.5	0	0.253079	0	0	0	0	0.436355	0	0	0	0	0
RP4-785J1.1	0	0	0.29183	0.265614	0	0	0	0.584294	0	0	0	0
RP4-789D17.3	0	0	0	0	0	0	0	0	0.0778745	0	0	0.0128931
RP4-790G17.7	0	0.0735091	0	0.225354	0	0	0.110436	0	0	0	0.166622	0
RP4-791C19.1	0.0616722	0.0103611	0	0	0	0.0120376	0.0152187	0.0563872	0.00985732	0	0	0.0101565
RP4-791M13.3	0	0	0	0	0.0474595	0	0.0479196	0	0.123502	0	0	0
RP4-791M13.4	0	0.148051	0	0	0	0	0.0603247	0.0731962	0.155532	0	0.0581129	0
RP4-791M13.5	0	0	0	0	0.270383	0	0	0	0	0	0	0
RP4-792G4.3	0	0	0	0	0	0	0.0598961	0	0	0	0	0
RP4-794I6.4	0.0183872	0.00786638	0.00433808	0.0173373	0.0134731	0	0.00994721	0.010782	0.0192788	0.0202331	0.0119051	0.0315983
RP4-796I17.5	0.13274	0	0	0	0	0	0.279425	0.16205	0	0.168099	0.604355	0
RP4-798A10.2	0.0162438	0.0108171	0.0131584	0.0680042	0.0167388	0.0537501	0.0263178	0.0572162	0.0674299	0.0108588	0.0423337	0.0249398
RP4-798A10.7	0	0	0	0	0	0	0	0	0.0445822	0	0.0699078	0.129832
RP4-798P15.3	0	0	0	0.042497	0.0090897	0.0139117	0.0250188	0.0156068	0	0	0.0226568	0
RP4-799D16.1	0	0	0	0	0.0504959	0	0	0	0	0.135898	0	0.0649951
RP4-799G3.2	0	0	0	0	0	0	0	0	0.0701169	0	0	0
RP4-799P18.4	0	0	0	0.102372	0	0	0	0	0	0	0	0
RP4-799P18.5	0.366542	0	0	0.0801134	0	0	0.214217	0	0	0.0887494	0	0.0841034
RP4-800G7.1	2.0472	0	1.02496	1.40396	0.380994	0	0.892331	0	0.539166	2.57752	0.771757	1.01929
RP4-800G7.2	0.551512	1.1779037	1.9483984	2.02432092	0.765496	2.6643424	2.4793835	2.2895986	1.2116068	1.6063732	1.510693	1.563784
RP4-800G7.3	0	0.031236	0	0.115059	0.0241844	0.0727897	0	0.0298294	0	0	0	0.0304627
RP4-800J21.3	0.186112	0.193632	0.0956622	0.132161	0.0546791	0.366275	0.278501	0.157513	0.0668403	0.22243	0.176024	0.230869
RP4-800M22.1	0	0.691453	0	0.507236	0	0.161689	0.125501	0.292147	0.158148	0.303238	0.108943	0.136572
RP4-800M22.2	0.0703334	0	0	0	0	0.0543632	0.106105	0.0865051	0.0918964	0.142279	0.25281	0
RP4-801G22.2	0.277159	0	0	0	0	0	0	0	0	0	0	0
RP4-801G22.3	0	0	0	0	0	0	0.0518492	0	0	0	0	0
RP4-803A2.1	0.108801	0.332158	0.374958	0.248794	0.149118	0.221521	0.0357564	0.0901326	0	0	0.649863	0.179725
RP4-803A2.2	0.189282	0.0963775	0.0641382	0.16637	0.215752	0.110996	0.0479514	0.230658	0.063956	0.197797	0.0790951	0.179213
RP4-803J11.2	0	0	0	0	0	0	0	0	0	0	0	0.0684392
RP4-806M20.4	0	0.0788065	0	0.0338592	0	0	0	0.0378345	0	0.0811898	0	0
RP4-809F4.1	0.0359512	0.142094	0.0970973	0.0438533	0	0	0.0716431	0	0	0	0	0.0933728
RP4-814D15.1	6.79227	3.5119	3.96284	6.43901	5.34799	3.93899	7.27737	7.35833	6.72544	6.90231	6.64608	7.6168
RP4-814D15.2	1.13615	0.893127	0.643218	0.51186	1.33753	0.81101	1.99561	0.872345	1.5011	1.1716	1.26086	1.61687
RP4-816N1.6	1.03443	0.684979	0.332971	0.815823	0	0.503689	1.06424	0.636006	0.450688	1.2601	0.378103	0.531081
RP5-1000K24.2	1.294743	0.875369	0.851829	1.597401	0.678385	0.98257	1.954788	1.629766	0.3207831	0.3093028	1.000228	1.245432
RP5-1009E24.8	0	0	0	0	0	0.075564	0	0	0	0	0	0
RP5-1009E24.9	0	0	0.199387	0	0.113059	0	0	0	0	0	0	0.0525115
RP5-1011O1.3	0	0	0.0595339	0	0.0928732	0	0	0	0	0	0	0.058067
RP5-1014D13.2	0.0242011	0.0100469	0.0227141	0.0267081	0.0371551	0.0224723	0.0376153	0.0328789	0.0136598	0.0278528	0.0212122	0.0306094
RP5-1021I20.2	0	0	0	0	0	0	0	0.0862208	0	0	0	0
RP5-1021I20.4	0.0555788	0.232307	0	0.245425	0.164328	0	0.140496	0.159921	0	0.236854	0	0
RP5-1021I20.5	2.1302469	1.8378785	0.529182	4.013818	3.6403312	3.49713	2.0280836	1.5038715	3.05012	0.7326618	0.4206564	1.4226733
RP5-1021I20.6	0	0	0	0	0.0911072	0	0	0	0	0	0	0
RP5-1022P6.4	0	0.125351	0	0	0	0	0	0	0	0	0	0
RP5-1022P6.5	0	0	0	0	0.061525	0.0924621	0	0	0	0	0	0.0796855
RP5-1022P6.7	0	0	0	0	0	0.137348	0	0	0	0	0	0
RP5-1024G6.2	1.73002	1.10267	0.792448	1.66404	1.40187	0.641637	1.74861	1.02697	1.32083	1.66325	2.45571	1.87064
RP5-1024G6.7	0.00598382	0.00790527	0	0.00713487	0.0254054	0.00912849	0.0176643	0	0.038496	0	0.0181406	0.0226176
RP5-1024N4.4	0.0320243	0	0.173309	0.0218311	0.0282309	0	0.0171604	0.0363654	0.0306819	0.0511285	0	0.101244
RP5-1027G4.3	0	0	0	0	0	0	0	0	0	0	0.012235	0
RP5-1028K7.2	0	0	0	0	0.0243675	0	0	0	0	0	0	0
RP5-1028L10.1	0.0982561	0	0	0	0	0	0	0	0.0259974	0	0	0
RP5-1029F21.2	0.111986	0	0.0741628	0.129606	0	0	0	0.0686051	0.0720203	0	0.110966	0
RP5-1029F21.3	0	0	0	0	0.0437824	0	0	0	0	0	0	0
RP5-1029F21.4	0.223319	0	0	0	0	0	0	0	0	0	0.0687316	0
RP5-1033E15.3	0.0402762	0	0	0	0	0	0	0	0	0	0	0
RP5-1033H22.2	0.1144255	0.3493816	0	0.257126	0.1646933	0	0.0790828	0	0	0.0466705	0.162751	0.0413582
RP5-1037N22.2	1.74842	0.316526	0	1.05399	0.159623	0.241639	0.161575	0.0997717	0.110474	0.771221	0.579633	0.602914
RP5-1039K5.12	0.152907	0.445743	0.230056	0.382351	0.358809	0.228571	0.196463	0.297686	0.135294	0.466825	0.47619	0.356761
RP5-1039K5.16	0.144834	0.182153	0.174787	0.220604	0.10276	0.206395	0.310899	0.217825	0.159187	0.211761	0.348531	0.231714
RP5-1039K5.17	0.0429621	0.00121701	0.155083	0.0892763	0.0910451	0.0830199	0	0.249471	0.08489	0.174409	0	0.0971984
RP5-1039K5.19	0.0375844	0.0505456	0.0298569	0.0448746	0.0277191	0.0335449	0.038741	0.0429192	0.0208499	0.0412123	0.0430071	0.0428848
RP5-1041C10.3	2.2068	1.487	1.55704	1.60748	1.4199	1.44025	1.74949	2.61254	1.99653	1.24504	2.03035	2.50984
